"Ita_Word" "Eng_Word" "length" "WordClass" "ldt_acc" "ldt_rt" "nt_acc" "nt_rt" "ldt_rt_z" "nt_rt_z" "Auditory" "Gustatory" "Haptic" "Olfactory" "Visual" "mod_e" "mod_exc" "max" "min" "mean" "mag" "mink"
"romantico" "romantic" 9 "a" 1 572.533333333333 1 517.56 -0.400812127172062 -0.19510340157192 3.65 0.88 1.6 1.18 4.23 "v" 29.0294627383016 4.23 0.88 2.308 5.99518139842324 5.07532093386479
"rosa" "rose" 4 "a" 1 599.9 1 471.655172413793 -0.316620968105944 -0.660615355548835 0.32 0.37 1.54 1.68 4.88 "v" 51.8771331058021 4.88 0.32 1.758 5.40811427394059 4.99588446673996
"rosso" "red" 5 "a" 0.966666666666667 535.931034482759 1 453.25 -0.61885398506802 -0.801072515503539 0.32 0.51 0.56 0.42 4.91 "v" 68.3035714285714 4.91 0.32 1.344 4.99605844641553 4.91573304779069
"rotto" "broken" 5 "a" 0.933333333333333 592.5 1 474.481481481481 -0.130072959132752 -0.60974702505507 2.91 0.12 4 0.25 4.72 "v" 38.3333333333333 4.72 0.12 2.4 6.84276260000301 5.78710544046564
"rovente" "scorching" 7 "a" 0.9 638.259259259259 1 522.925925925926 0.140612872252772 -0.220020367680073 1.14 1.07 4.91 0.79 2.91 "h" 38.0776340110906 4.91 0.79 2.164 5.97032662423087 5.26819168214339
"rumoroso" "noisy" 8 "a" 0.933333333333333 604.571428571429 1 571.884615384615 -0.119081061425585 0.0522524326102144 5 0.07 0.23 0.12 1.49 "a" 71.3458755426917 5 0.07 1.382 5.22420328854075 5.04390909615994
"ruvido" "rough" 6 "a" 0.866666666666667 609.923076923077 1 507.636363636364 0.0494651407476459 -0.228437707209248 0.7 0.47 4.98 0.05 3.16 "h" 52.6709401709402 4.98 0.05 1.872 5.95813729281224 5.37754087620418
"saggio" "wise" 6 "a" 1 591.6 1 502.5 -0.335166216264581 -0.575905640321107 3.93 0.09 0.35 0.12 3.04 "a" 50.996015936255 3.93 0.09 1.506 4.98312151166315 4.46203873960369
"salice" "willow" 6 "n" 0.9 669.444444444444 1 592.107142857143 0.240309746162939 0.260566612259743 0.86 0.23 3.14 1.65 4.68 "v" 42.1401515151515 4.68 0.23 2.112 5.93944441846205 5.17516167433476
"salutare" "greet" 8 "v" 1 637.833333333333 1 541.888888888889 0.0494878193079387 -0.200537546804612 3.32 0.88 1.91 0.51 4.39 "v" 35.2406902815622 4.39 0.51 2.202 5.91414406317601 5.05252471215514
"salute" "health" 6 "n" 0.966666666666667 562.310344827586 1 489.962962962963 -0.502547471429208 -0.457407626922865 1.65 0.58 1.04 0.86 3.54 "v" 38.5919165580183 3.54 0.58 1.534 4.17273291740557 3.70381930916065
"saluto" "salute" 6 "n" 0.966666666666667 551.551724137931 1 505.555555555556 -0.642192353484641 -0.225501502732459 4.61 0.05 2.4 0.09 4.39 "a" 39.5147313691508 4.61 0.05 2.308 6.80402821863637 5.81274993429462
"salvare" "save" 7 "v" 1 571.7 1 513.392857142857 -0.392413072392921 -0.327285069588987 2.11 0 1.28 0.12 3.54 "v" 50.2127659574468 3.54 0 1.41 4.31700127403271 3.82255001379627
"salvataggio" "rescue" 11 "n" 0.966666666666667 685.275862068965 1 609.633333333333 0.411696618480693 0.37739249249854 2.82 0.23 2.05 0.21 4.29 "v" 42.5 4.29 0.21 1.92 5.53678607135945 4.79165085044139
"salvatore" "savior" 9 "n" 0.966666666666667 559.275862068965 1 529.7 -0.485323532208543 -0.0508706432499118 2.46 0.21 1.25 0.23 3.29 "v" 41.3978494623656 3.29 0.21 1.488 4.3052526058293 3.74378890050001
"sanguinoso" "bloody" 10 "a" 1 675.466666666667 0.964285714285714 564.892857142857 0.268506535383675 0.126000023472086 1.4 1.18 2.12 1.63 4.68 "v" 31.7892824704814 4.68 1.18 2.202 5.69263559346635 4.94266695039444
"santo" "saint" 5 "a" 0.866666666666667 591.230769230769 1 525.038461538462 -0.288677934431524 -0.202968904532954 1.77 0.12 0.42 0.35 2.39 "v" 44.950495049505 2.39 0.12 1.01 3.0262683291473 2.68310636129993
"sbalordito" "awed" 10 "a" 0.9 690.185185185185 1 668.5 0.562247160364878 0.996631958725872 3.39 0.51 0.67 0.49 4.11 "v" 39.4765539803708 4.11 0.49 1.834 5.41602252580249 4.77591834533951
"scala" "stairs" 5 "n" 0.966666666666667 600.689655172414 1 516.62962962963 -0.131397737913955 -0.340098014544852 1.26 0.02 3.58 0.11 4.58 "v" 47.7486910994764 4.58 0.02 1.91 5.94919322261431 5.24095299324888
"scandalo" "scandal" 8 "n" 0.933333333333333 571.857142857143 1 512.714285714286 -0.352119973706858 -0.149584195807483 3.54 0.26 0.51 0.39 3.42 "a" 40.3940886699507 3.54 0.26 1.624 4.97069411651934 4.38945647005111
"scarafaggio" "roach" 11 "n" 1 689.3 1 555.071428571429 0.438165665623974 0.123998215835375 1.37 0.42 2.93 0.46 4.86 "v" 44.2231075697211 4.86 0.42 2.008 5.87106463939889 5.22551305600501
"scarpa" "shoe" 6 "n" 0.933333333333333 619.785714285714 1 610.689655172414 -0.167440383179662 0.580084640684321 1.51 0.07 4.32 1.98 4.77 "v" 37.1541501976284 4.77 0.07 2.53 6.90077531875948 5.8515284388675
"scettico" "skeptical" 8 "a" 0.933333333333333 703.107142857143 1 542.137931034483 0.447551027741712 -0.134145562949178 3.32 0.05 0.29 0.05 3 "a" 48.7332339791356 3.32 0.05 1.342 4.48458470764016 3.9920468431377
"scherzo" "joke" 7 "n" 1 569.833333333333 1 577.448275862069 -0.53498409520409 0.0389096007315466 3.95 0.68 1.5 0.7 3.98 "v" 30.527289546716 3.98 0.68 2.162 5.88602582393248 5.04894725629365
"schiacciato" "crushed" 11 "a" 0.966666666666667 766.206896551724 1 623 0.676496913844595 0.577343655651705 1.89 0.38 3.86 0.23 4.51 "v" 39.3744250229991 4.51 0.23 2.174 6.24572653900249 5.38395574941534
"schiaffo" "slap" 8 "n" 1 587.933333333333 1 522.5 -0.194422120235496 -0.337421484491653 3.54 0.07 4.44 0 4.42 "h" 35.6054530874098 4.44 0 2.494 7.19628376316554 6.0206830551312
"schiavo" "slave" 7 "a" 0.933333333333333 561.321428571429 1 575.928571428571 -0.422077009887729 0.24710803955438 2.81 0 1.23 0.26 4.19 "v" 49.3521790341578 4.19 0 1.698 5.19929802954207 4.6045723754425
"schiuma" "foam" 7 "n" 1 584 1 578.583333333333 -0.25190243351084 0.278766845103053 1.11 0.91 4.19 1.19 4.65 "v" 31.0373443983402 4.65 0.91 2.41 6.53107188752352 5.62428910851472
"schivo" "shy" 6 "a" 0.9 762.037037037037 1 564 0.586395554967354 -0.00301946071831448 2.28 0.13 0.61 0.07 3.54 "v" 52.3378582202112 3.54 0.07 1.326 4.25721740107315 3.8359410099796
"sciarpa" "scarf" 7 "n" 0.9 700.814814814815 1 526.241379310345 0.248677485051137 -0.180993972429317 0.47 0.16 4.65 1.14 4.7 "v" 40.8273381294964 4.7 0.16 2.224 6.72745122613312 5.90553046498023
"scimmia" "monkey" 7 "n" 1 593.466666666667 1 503.620689655172 -0.276389111427128 -0.398210694308357 4.32 0.18 3.42 2.33 4.86 "v" 30.9728656518862 4.86 0.18 3.022 7.70971465101011 6.28334967587788
"sciocchezza" "nonsense" 11 "n" 0.933333333333333 652.607142857143 1 592.862068965517 0.183911283735341 0.348564186360671 3.74 0.33 0.55 0.19 2.86 "a" 46.2842242503259 3.74 0.19 1.534 4.75549156239394 4.23427082729155
"sciocco" "silly" 7 "a" 1 603.6 1 521.214285714286 -0.163655448645061 -0.297800945851982 3.63 0.16 0.4 0.18 3.49 "a" 44.147582697201 3.63 0.16 1.572 5.05717312339611 4.48827604975875
"scodella" "bowl" 8 "n" 0.966666666666667 687.310344827586 1 561.730769230769 0.337266550748063 0.131223851412788 1.2 0.21 4.36 0.34 4.75 "v" 41.804788213628 4.75 0.21 2.172 6.57052509317178 5.76729808909348
"scolapasta" "colander" 10 "n" 0.866666666666667 824.115384615385 1 656.068965517241 1.13317790100038 0.678541058110534 0.98 0.07 4.42 0.28 4.79 "v" 44.7817836812144 4.79 0.07 2.108 6.59728732131624 5.82077974382131
"scolorina" "ink_remover" 9 "n" 0.5 878.266666666667 1 655.6 1.42292403121033 0.659486770675762 0.93 0.19 2.94 2.67 4.43 "v" 37.9928315412186 4.43 0.19 2.232 6.02481534986758 5.09416055982927
"sconfitto" "defeated" 9 "a" 1 624.266666666667 1 516.035714285714 0.0240420678047389 -0.18617672648205 2.96 0.14 0.39 0.21 3.79 "v" 48.7316421895861 3.79 0.14 1.498 4.83130417175321 4.31685468853669
"scooter" "scooter" 7 "n" 0.833333333333333 655.56 1 583.48 0.225423052168012 0.200112972783553 4.25 0.04 3.86 1.74 4.75 "v" 32.172131147541 4.75 0.04 2.928 7.65204547817118 6.27191702864477
"scoraggiato" "discouraged" 11 "a" 0.966666666666667 725.862068965517 1 605.321428571429 0.596254509818125 0.36951920081151 3.32 0.12 0.36 0.14 3.54 "v" 45.7219251336898 3.54 0.12 1.496 4.87007186805287 4.32687975580305
"scorbuto" "scurvy" 8 "n" 0.766666666666667 811 0.964285714285714 596.44 0.939360190764756 0.450683061361554 1.36 0.34 1.04 0.34 3.13 "v" 44.9275362318841 3.13 0.34 1.242 3.59990277646494 3.25173792649981
"scorie" "waste" 6 "n" 0.633333333333333 789.842105263158 1 577.6 0.91676429574845 0.0941635155907104 0.85 0.37 1.65 2.07 3.51 "v" 37.1597633136095 3.51 0.37 1.69 4.49298341862064 3.85457256228104
"scorpione" "scorpion" 9 "n" 1 605.5 1 524.296296296296 -0.183170791511101 -0.252634465596444 0.79 0.37 3.09 0.11 4.68 "v" 50.5530973451327 4.68 0.11 1.808 5.67658347952358 5.0987294541005
"scrittore" "writer" 9 "n" 1 596.2 1 608.642857142857 -0.26017716672371 0.562847351828968 2.37 0.07 1.42 0.25 4.3 "v" 50.2972651605232 4.3 0.07 1.682 5.11768502352382 4.57405540931355
"scrivania" "desk" 9 "n" 1 619.866666666667 1 557.142857142857 -0.0069557390057073 0.222146283789455 0.77 0.04 4.28 0.32 4.77 "v" 46.4636542239686 4.77 0.04 2.036 6.46283219649095 5.72279219229419
"sculacciata" "spanking" 11 "n" 0.933333333333333 839.357142857143 1 712.066666666667 1.32142437751875 0.975734762601729 3.54 0.02 4.35 0.09 4.35 "h" 35.0607287449393 4.35 0.02 2.47 7.09824626228197 5.93436188210588
"scusa" "excuse" 5 "n" 0.966666666666667 568.551724137931 1 526.814814814815 -0.448251723554471 -0.199969824214843 4.12 0.07 0.6 0.09 2.56 "a" 54.4354838709677 4.12 0.07 1.488 4.88886489893104 4.42983878736713
"sdegnoso" "disdainful" 8 "a" 0.766666666666667 834.782608695652 1 641.269230769231 1.24218375261459 0.4914868843598 3.16 0.52 0.62 0.55 3.27 "v" 33.8669950738916 3.27 0.52 1.624 4.6514298876797 4.06287302610205
"sedia" "chair" 5 "n" 0.933333333333333 574.928571428571 1 485.6 -0.446422235847044 -0.416268900095776 1.37 0.05 4.42 0.3 4.7 "v" 42.8966789667897 4.7 0.05 2.168 6.60271156419845 5.77672365732674
"sedile" "seat" 6 "n" 0.833333333333333 610.44 1 501.541666666667 -0.0303400851458756 -0.225020170201408 0.39 0.04 4.14 0.56 4.68 "v" 47.2986748216106 4.68 0.04 1.962 6.28564236971847 5.57951888170783
"seno" "breast" 4 "n" 0.966666666666667 576.551724137931 1 499.153846153846 -0.378706150810005 -0.34154134729887 0.37 0.81 4.49 1.14 4.81 "v" 38.209982788296 4.81 0.37 2.324 6.73712104685674 5.88548695713825
"sentimento" "sentiment" 10 "n" 0.966666666666667 685.931034482759 1 562.642857142857 0.321364253830073 0.168312643724266 2.42 0.89 1.42 0.88 2.46 "v" 19.5786864931846 2.46 0.88 1.614 3.93584806617329 3.21751956526772
"sepoltura" "burial" 9 "n" 0.966666666666667 689.724137931035 1 595.92 0.412572391100097 0.251748106406921 1.61 0 1.18 0.84 4.44 "v" 55.0185873605948 4.44 0 1.614 4.94001012144712 4.54582640268109
"serbatoio" "tank" 9 "n" 1 699.3 1 588.892857142857 0.486221811656976 0.370682178969117 0.96 0.02 2.89 1.65 4.51 "v" 44.765702891326 4.51 0.02 2.006 5.68653673161442 4.94946821481668
"sereno" "untroubled" 6 "a" 0.966666666666667 661.172413793103 1 531.37037037037 0.105102505414694 -0.166232041794069 3.3 0.36 0.98 0.7 4.3 "v" 40.8713692946058 4.3 0.36 1.928 5.56417109729742 4.88783387458046
"serio" "serious" 5 "a" 0.9 671.222222222222 1 499.16 0.274872258284531 -0.320414818936435 3.4 0.32 0.75 0.51 3.77 "v" 39.4285714285714 3.77 0.32 1.75 5.16700106444735 4.53833791617395
"serpente" "snake" 8 "n" 0.966666666666667 623.379310344828 1 543.12 -0.15105530701998 -0.144285126034412 2.51 0.47 3.39 0.33 4.77 "v" 38.7096774193548 4.77 0.33 2.294 6.39334810564856 5.46749491755241
"sesso" "sex" 5 "n" 0.966666666666667 611.724137931035 1 539.714285714286 -0.16967878154713 0.0109887260705673 3.89 2.13 4.32 2.68 4.72 "v" 14.5997745208568 4.72 2.13 3.548 8.23360188495898 6.4915227872034
"seta" "silk" 4 "n" 0.933333333333333 611.285714285714 1 518.666666666667 -0.0317375855117973 -0.329277485476027 0.82 0.11 4.68 0.67 4.3 "h" 43.1947069943289 4.68 0.11 2.116 6.44405152058858 5.67600143013593
"sexy" "sexy" 4 "a" 1 594.1 1 548.392857142857 -0.239330044499988 0.0427019358918146 3.37 1.25 3.49 2.05 4.74 "v" 23.4228187919463 4.74 1.25 2.98 7.19510945017517 5.82696496915519
"sfera" "sphere" 5 "n" 0.933333333333333 686.892857142857 1 543.708333333333 0.329329197692574 0.102468988655688 0.37 0.09 4.7 0.04 4.77 "v" 47.4423269809428 4.77 0.04 1.994 6.70742126304886 5.96653385921361
"sgabello" "stool" 8 "n" 0.933333333333333 689.392857142857 1 618.923076923077 0.397815747868363 0.68409720795923 0.86 0.04 4.44 0.18 4.77 "v" 45.9669582118562 4.77 0.04 2.058 6.57572049284335 5.81570918724039
"sgradevole" "nasty" 10 "a" 0.933333333333333 668.035714285714 1 583.62962962963 0.309917763308115 0.392953143012579 3.79 4.14 3.23 4.11 4.16 "v" 4.78641276376737 4.16 3.23 3.886 8.72549712050838 6.69815035449944
"sicuro" "safe" 6 "a" 1 543.833333333333 1 500.75 -0.653246630499445 -0.335655011801395 2.44 0.6 1.89 0.72 3.72 "v" 33.2977588046958 3.72 0.6 1.874 4.92366733238549 4.18593460044939
"sifilide" "syphilis" 8 "n" 0.6 908.333333333333 1 712.076923076923 1.53841835854143 1.24072427733299 0.54 0.11 1.02 0.5 2.36 "v" 49.6688741721854 2.36 0.11 0.906 2.67650892021678 2.43789721863135
"silenzioso" "quiet" 10 "a" 0.966666666666667 619.137931034483 1 543.703703703704 -0.118046017002367 -0.0400853810082929 4.47 0 0.07 0 1.84 "a" 70.0626959247649 4.47 0 1.276 4.83439758398086 4.57160310020056
"simpatico" "nice" 9 "a" 0.966666666666667 578.896551724138 1 554.62962962963 -0.253456435860913 0.0669620855293433 3.84 0.27 0.84 0.38 3.54 "a" 40.2480270574972 3.84 0.27 1.774 5.31037663447707 4.66701251915239
"sleale" "disloyal" 6 "a" 0.5 861.133333333333 1 675.448275862069 1.31461633259967 0.796567990090253 3.07 0.16 0.35 0.19 3.51 "v" 46.0164835164835 3.51 0.16 1.456 4.68286237252388 4.164627801067
"snob" "snob" 4 "n" 0.9 667.666666666667 1 527.538461538462 0.275056037091003 -0.234208467249566 3.6 0.44 0.53 0.56 4.05 "v" 39.3246187363834 4.05 0.44 1.836 5.49095620088159 4.84164860283532
"socievole" "social" 9 "a" 1 609.266666666667 1 593.25 -0.00685521558935364 0.214725183037715 3.81 0.18 1.25 0.21 3.82 "v" 39.2664509169363 3.82 0.18 1.854 5.5450428312142 4.83483807237849
"soddisfatto" "satisfied" 11 "a" 1 669.133333333333 1 547.857142857143 0.274710503743398 0.114619293604606 3.21 1.14 1.02 0.68 3.67 "v" 30.761316872428 3.67 0.68 1.944 5.15513336393929 4.40310056941438
"soffocare" "suffocate" 9 "v" 1 626.266666666667 1 635.777777777778 0.0655256273614202 0.486045659558024 2.34 0.38 2.38 0.64 3.46 "v" 33.4782608695652 3.46 0.38 1.84 4.8647302083466 4.08231382275641
"sogno" "dream" 5 "n" 0.966666666666667 550.793103448276 1 472.038461538462 -0.724249251236 -0.615746964684087 2.04 0.81 0.95 0.82 2.6 "v" 24.792243767313 2.6 0.81 1.444 3.62665134800686 3.03680036159183
"sole" "sun" 4 "n" 0.933333333333333 552.964285714286 1 459.428571428571 -0.515670824932811 -0.870640463853563 0.28 0.09 1.14 0.21 4.96 "v" 72.9041916167665 4.96 0.09 1.336 5.10213680726027 4.98042240359373
"soleggiato" "sunlight" 10 "a" 0.866666666666667 766.230769230769 1 591.133333333333 0.804238386022257 0.25355530345363 0.21 0.09 1.34 0.25 4.82 "v" 70.4918032786885 4.82 0.09 1.342 5.01424969462032 4.8546402184421
"solenne" "solemn" 7 "a" 0.866666666666667 743.538461538462 1 524.172413793103 0.700889743061287 -0.206519639214726 3.42 0.28 0.49 0.74 3.72 "v" 39.7687861271676 3.72 0.28 1.73 5.13818061185085 4.51477221120023
"solitario" "lonely" 9 "a" 0.933333333333333 667.928571428571 1 522.034482758621 0.320318631064488 -0.108708020421318 1.63 0.05 0.42 0.04 4.02 "v" 64.6103896103896 4.02 0.04 1.232 4.35864657892791 4.1088808488008
"solitudine" "loneliness" 10 "n" 0.966666666666667 609.758620689655 1 504.28 -0.0252115429687203 -0.369146678309806 2.35 0.19 0.63 0.19 3.42 "v" 47.6401179941003 3.42 0.19 1.356 4.20571040372492 3.76202546672976
"solo" "alone" 4 "a" 1 572.6 1 463.538461538462 -0.397689093675033 -0.682225137008908 2.33 0.25 1.19 0.09 4.14 "v" 50.625 4.14 0.09 1.6 4.90461007624459 4.40214760862179
"sommesso" "subdued" 8 "a" 0.866666666666667 748.192307692308 1 560.48275862069 0.712641769665782 0.0967115222112284 3.34 0.23 0.49 0.3 2.64 "a" 44.4285714285714 3.34 0.23 1.4 4.30211575855416 3.82167356290485
"sonaglio" "rattle" 8 "n" 0.9 724.407407407407 1 584.08 0.645528367366498 0.260410149373215 4.7 0.05 3.02 0.16 4.07 "a" 38.75 4.7 0.05 2.4 6.91400028926815 5.8362178003016
"sontuoso" "lavish" 8 "a" 0.733333333333333 774.181818181818 0.964285714285714 630.521739130435 0.865805439746045 0.587745195907088 1.8 0.86 1.73 0.54 4.41 "v" 41.4346895074946 4.41 0.54 1.868 5.16838466060722 4.60367315312064
"sopraffatto" "overwhelmed" 11 "a" 0.9 820.296296296296 1 597.769230769231 1.12058265031992 0.353741710378192 2.91 0.44 0.86 0.53 3.75 "v" 38.9870435806832 3.75 0.44 1.698 4.87285337353793 4.27715781766664
"sorpresa" "treat" 8 "n" 1 613.2 1 523.321428571429 -0.245399993124922 -0.155558356942807 3.93 1.37 1.56 1.09 4.25 "v" 25.9016393442623 4.25 1.09 2.44 6.24547836438491 5.2551197826039
"sorpreso" "surprised" 8 "a" 1 624.333333333333 1 549.571428571429 -0.0810836114639307 0.0452853981077621 3.7 0.5 0.82 0.45 4.16 "v" 38.5254413291796 4.16 0.45 1.926 5.66749503749231 4.97873352901616
"sorriso" "grin" 7 "n" 0.933333333333333 559.678571428571 1 519.88 -0.541947574978384 -0.263967290332444 0.91 0.02 1.26 0.02 4.81 "v" 68.2336182336182 4.81 0.02 1.404 5.05495796223866 4.84935484386118
"sospettoso" "suspicious" 10 "a" 0.966666666666667 674.655172413793 1 538.64 0.252361844586893 0.0776325318037688 3.07 0.35 0.4 0.61 3.61 "v" 40.547263681592 3.61 0.35 1.608 4.80745254786774 4.24165245012988
"spaventato" "scared" 10 "a" 0.966666666666667 630.51724137931 1 569.51724137931 0.0310429974883806 0.0833812231783779 3.98 0.02 0.8 0.3 4.29 "v" 45.4739084132055 4.29 0.02 1.878 5.91395806545836 5.22367641512051
"spaventoso" "fearful" 10 "a" 1 570.033333333333 1 561.37037037037 -0.318550310149767 0.12552502853458 4.14 0.77 1.42 0.96 4.58 "v" 32.0977253580455 4.58 0.77 2.374 6.45344094262898 5.55303421999287
"spazio" "space" 6 "n" 0.966666666666667 555.655172413793 1 544.321428571429 -0.587514726706084 -0.126073390347689 1.35 0.11 1.98 0.33 4.58 "v" 53.5329341317365 4.58 0.11 1.67 5.18076249214341 4.73755853247185
"spazzatura" "garbage" 10 "n" 1 622.466666666667 1 561.724137931035 0.00967021532294257 0.290370133682868 0.52 0.27 2.63 4.36 4.71 "v" 35.5484387510008 4.71 0.27 2.498 6.96088356460586 5.90327028313625
"specchio" "mirror" 8 "n" 0.966666666666667 616.206896551724 1 537.807692307692 -0.100500203389552 -0.0262009135773573 0.58 0.02 3.37 0.11 4.84 "v" 54.0358744394619 4.84 0.02 1.784 5.92717470638415 5.33503674581999
"spensierato" "carefree" 11 "a" 1 781.433333333333 1 597.428571428571 0.894889709909304 0.35929077608332 3.04 0.27 0.38 0.45 3.52 "v" 42.4281984334204 3.52 0.27 1.532 4.69593441180773 4.15774625209547
"speranza" "hope" 8 "n" 0.966666666666667 572.034482758621 1 548.142857142857 -0.407589643373987 -0.114082330119586 2.58 0.21 0.3 0.18 2.26 "a" 43.3996383363472 2.58 0.18 1.106 3.45405558727708 3.06377469302245
"speranzoso" "hopeful" 10 "a" 0.966666666666667 723.931034482759 1 593.655172413793 0.501817430722468 0.221416409616809 3.18 0.11 0.34 0.18 2.96 "a" 45.3471196454948 3.18 0.11 1.354 4.36280872833087 3.87394943424559
"spiaggia" "beach" 8 "n" 0.933333333333333 561.25 1 565.379310344828 -0.447015001980691 0.162987725518348 3.42 0.32 4.02 2.47 4.82 "v" 29.9003322259136 4.82 0.32 3.01 7.56918093323181 6.14506317185009
"spillatrice" "stapler" 11 "n" 0.933333333333333 846.071428571429 1 692.555555555556 1.09098696158531 0.981721929343193 2.75 0.11 4.02 0.14 4.66 "v" 38.9554794520548 4.66 0.11 2.336 6.74315949685309 5.71807592954825
"spina" "thorn" 5 "n" 0.933333333333333 604.142857142857 1 560.826086956522 -0.315895966052977 0.0787911965898544 0.44 0.26 4.7 0.07 4.6 "h" 45.9781529294935 4.7 0.07 2.014 6.59667340407269 5.8603110626306
"spirito" "spirit" 7 "n" 1 604.666666666667 1 616.8 -0.164956018373131 0.695878780939795 1.04 0.09 0.07 0.3 0.81 "a" 41.991341991342 1.04 0.07 0.462 1.35672399551272 1.18981589789001
"sporcizia" "filth" 9 "n" 0.9 715.555555555556 1 628.321428571429 0.472392919087979 0.513252761058777 0.44 0.47 2.79 3.56 4.61 "v" 35.1305812973884 4.61 0.44 2.374 6.49032356666445 5.48477157133217
"sporco" "dirt" 6 "a" 1 573.2 1 527.730769230769 -0.337867294008716 0.00195535098754832 0.47 0.84 2.65 3.35 4.74 "v" 35.4356846473029 4.74 0.47 2.41 6.45283658556452 5.46699741744268
"sposa" "bride" 5 "n" 1 522.033333333333 1 530.692307692308 -0.809710164116087 -0.265580936006285 2.19 0.21 2.19 0.74 4.81 "v" 45.3648915187377 4.81 0.21 2.028 5.77234787586472 5.1007053234421
"sposo" "spouse" 5 "n" 1 596.466666666667 1 518.275862068965 -0.278331587655201 -0.195076991066548 2.58 0.19 1.77 0.72 4.58 "v" 44.6138211382114 4.58 0.19 1.968 5.59644530036701 4.92103636704633
"spray" "spray" 5 "n" 0.933333333333333 609.785714285714 1 544.777777777778 -0.0608791641740428 -0.163207270467374 3.53 0.68 2.82 3.47 3.96 "v" 22.6832641770401 3.96 0.68 2.892 6.97124092253309 5.54625709815062
"sprezzante" "scornful" 10 "a" 0.933333333333333 793.571428571429 1 584.642857142857 1.03706675583897 0.26294997106632 3.55 0.45 0.73 0.38 3.53 "a" 36.6898148148148 3.55 0.38 1.728 5.0934467701155 4.46910301356531
"squalo" "shark" 6 "n" 1 592.3 1 529.346153846154 -0.242439716950572 -0.0822137966631393 1.53 0.74 2.63 0.56 4.75 "v" 41.0381978452497 4.75 0.56 2.042 5.71677356557001 5.05962923069748
"stagnante" "stagnant" 9 "a" 0.7 867.904761904762 1 661.857142857143 1.13699619898305 0.696193807300941 0.73 0.41 0.95 3.32 4.13 "v" 38.9937106918239 4.13 0.41 1.908 5.44819236077435 4.7674105728194
"stampella" "crutch" 9 "n" 0.9 679.444444444444 1 553.740740740741 0.346268724829998 0.036633157015078 1.56 0.05 4.25 0.16 4.89 "v" 44.3629697525206 4.89 0.05 2.182 6.66605580534697 5.82353134334568
"stampo" "mold" 6 "n" 0.966666666666667 580.620689655172 1 535.068965517241 -0.276399254700732 -0.158060330975881 0.85 0.07 3.15 0.2 4.46 "v" 50.2863688430699 4.46 0.07 1.746 5.53005424928183 4.94056126051518
"stanco" "weary" 6 "a" 1 565.366666666667 1 511.642857142857 -0.452932768038089 -0.126382017835673 3.21 0.12 0.95 0.28 4.11 "v" 46.0207612456747 4.11 0.12 1.734 5.30956683732298 4.6933623974334
"statua" "statue" 6 "n" 0.966666666666667 628 1 525.766666666667 0.04459506866272 -0.235835972727949 0.28 0.05 3.98 0.18 4.81 "v" 51.1827956989247 4.81 0.05 1.86 6.2521836185448 5.58658931751983
"stella" "star" 6 "n" 0.866666666666667 614.769230769231 1 542.851851851852 -0.236087541287396 -0.0900388934549652 0.21 0 0.42 0 4.81 "v" 88.4191176470588 4.81 0 1.088 4.83286664413576 4.81120055094254
"stomaco" "stomach" 7 "n" 1 533.533333333333 0.964285714285714 519.740740740741 -0.59414382241356 -0.182916574176623 1.64 0.56 1.7 0.42 2.64 "v" 31.8965517241379 2.64 0.42 1.392 3.61098324559946 3.03562679132241
"storia" "history" 6 "n" 0.9 572.185185185185 1 526.807692307692 -0.501725492743409 -0.061534750152924 3.54 0.09 0.46 0.28 2.7 "a" 48.7977369165488 3.54 0.09 1.414 4.48549885742935 4.00343207520605
"strada" "street" 6 "n" 0.9 598.814814814815 1 523.533333333333 -0.351789867857375 -0.195198763049374 2.91 0.05 2.33 1.3 4.75 "v" 41.4462081128748 4.75 0.05 2.268 6.17673052674309 5.27356611296531
"strano" "odd" 6 "a" 0.966666666666667 591.275862068965 1 521.892857142857 -0.317309678511965 -0.223224036695208 3.75 3.09 3.18 2.93 4.23 "v" 7.56693830034924 4.23 2.93 3.436 7.75891745026328 5.99291905406223
"stress" "stress" 6 "n" 1 576.033333333333 1 556.72 -0.2817402613816 0.00334916137748403 2.88 0.21 1.11 0.4 3.32 "v" 39.2676767676768 3.32 0.21 1.584 4.55554607045083 3.95625526005754
"stressato" "distressed" 9 "a" 1 654.766666666667 1 616.586206896552 0.192906601582351 0.34973619135188 3.14 0.04 0.84 0.26 3.93 "v" 47.3812423873325 3.93 0.04 1.642 5.10678959817222 4.51873579453851
"strillo" "shriek" 7 "n" 0.9 687.518518518518 1 599.92 0.468185933286733 0.43164064121317 4.86 0.02 0.04 0 1.72 "a" 73.1927710843374 4.86 0 1.328 5.1555795018601 4.93077638781268
"striscione" "banner" 10 "n" 0.933333333333333 709.25 1 656.444444444444 0.565972528724176 0.949712669142577 0.49 0.02 3.26 0.19 4.81 "v" 54.618015963512 4.81 0.02 1.754 5.83440656793816 5.26630015386399
"stritolare" "mangle" 10 "v" 0.9 837.148148148148 1 693.222222222222 1.31798520669431 1.07654462318623 1.7 0.02 4.19 0.09 3.95 "h" 41.9095477386935 4.19 0.02 1.99 6.00475644801686 5.19377547860414
"studioso" "scholar" 8 "a" 1 566.933333333333 1 593.52 -0.360693940417628 0.345872930699501 2.91 0.02 0.44 0.11 4.16 "v" 54.1884816753927 4.16 0.02 1.528 5.09703835575131 4.59027545523283
